,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,airbnb_near
1448,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Flatstick Pub,47.62497444712653,-122.33839430488081,Beer Bar,1
1449,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Tacos El Tajin,47.620878192463294,-122.34084172064523,Food Truck,18
1450,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Guitar Center,47.6240602,-122.3380615,Music Store,3
1451,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Elm Coffee Roasters,47.620569994782976,-122.33955857727419,Coffee Shop,24
1452,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Cherry Street Coffee,47.62329131278738,-122.33423365636378,Coffee Shop,40
1453,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Evergreens,47.62076902523543,-122.33605015378963,Salad Place,7
1454,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Banya 5,47.62034680360193,-122.33983773918621,Spa,24
1455,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Just Food For Dogs,47.6238115,-122.33873799999999,Pet Store,2
1456,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Naan Sense,47.620851283395176,-122.3401120861869,Food Truck,23
1457,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Homegrown,47.6202153268095,-122.33848177511615,Sandwich Place,23
1458,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Chipotle Mexican Grill,47.620335847007134,-122.33808066410349,Mexican Restaurant,22
1459,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Serious Pie,47.62213113017553,-122.33857560313828,Pizza Place,8
1460,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Daniel's Broiler,47.626852175693635,-122.33492164396715,Steakhouse,1
1461,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Rococo Coffee Roasting,47.62023771347799,-122.33598581355247,Coffee Shop,13
1462,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Caffe Vita - Amazon,47.62265958864869,-122.33599121360676,Coffee Shop,6
1463,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Falafel Salam,47.62343343366929,-122.33579227320575,Food Truck,5
1464,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Juxt Gym,47.626967,-122.34126299999998,Gym / Fitness Center,4
1465,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Lake Union Park,47.626689859109575,-122.33750961057686,Park,1
1466,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Kati Vegan Thai,47.62086423300065,-122.33334017463095,Vegetarian / Vegan Restaurant,35
1467,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Starbucks,47.62539921600265,-122.33417573853916,Coffee Shop,1
1468,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Cascade Coffee Works,47.62079687737616,-122.33471279354002,Coffee Shop,5
1469,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,CVS Pharmacy,47.62336,-122.338628,Drugstore,4
1470,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Amazon Go,47.6213876135274,-122.33515620231628,Convenience Store,6
1471,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,I Love My GFF,47.623535354621715,-122.33689542817154,Food Truck,4
1472,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Café 815 Mercer,47.62353726039323,-122.34003989109013,Coffee Shop,0
1473,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Ivan Salaverry MMA,47.620830814335505,-122.34098517516344,Martial Arts Dojo,18
1474,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Center for Wooden Boats,47.627010412071,-122.33619243379671,Museum,1
1475,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Fresh Flours,47.622783223980406,-122.34131364341532,Coffee Shop,5
1476,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Juicy Cafe,47.62236076863408,-122.3343148976823,Café,40
1477,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Herkimer Coffee,47.62151047618062,-122.33962075865357,Coffee Shop,17
1478,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Starbucks,47.62441270409896,-122.33865767796978,Coffee Shop,2
1479,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Kakao,47.62248652277228,-122.33871534065632,Coffee Shop,8
1480,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Flywheel Sports - South Lake Union,47.6205347,-122.33800169999999,Cycle Studio,20
1481,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Community Banana Stand,47.62346555969746,-122.33504500713569,Food Truck,6
1482,"South Lake Union, Seattle",47.623161100000004,-122.33838159999999,Evoke Coffee Co,47.620779885892105,-122.33982810330852,Coffee Shop,22
1483,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Starbucks,47.62278855,-122.3369318,Coffee Shop,6
1484,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Li'l Woody's,47.62069404194403,-122.33614013771538,Burger Joint,9
1485,"Cascade, Seattle",47.620240700000004,-122.33331770000001,A Pizza Mart,47.61580499027752,-122.33423399703312,Pizza Place,28
1486,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Gold Bar,47.620558930222934,-122.33989156729108,Bar,24
1487,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Amazon - Van Vorst (SEA21),47.622606217963494,-122.33621805335257,Office,6
1488,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Goodwill South Lake Union,47.62238226130541,-122.33876907863964,Thrift / Vintage Store,8
1489,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Whole Foods Market,47.61814932884114,-122.3383602862596,Grocery Store,11
1490,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Victrola Coffee Roasters (Amazon Campus),47.62386,-122.335526,Café,5
1491,"Cascade, Seattle",47.620240700000004,-122.33331770000001,The Bar Method,47.619577,-122.338256,Gym / Fitness Center,21
1492,"Cascade, Seattle",47.620240700000004,-122.33331770000001,El Grito,47.62080825918047,-122.3341550122314,Mexican Restaurant,35
1493,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Evolv Fitness,47.623090059454356,-122.32983675094307,Boxing Gym,17
1494,"Cascade, Seattle",47.620240700000004,-122.33331770000001,JAX Barber,47.616188972380655,-122.33334031342838,Salon / Barbershop,27
1495,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Monorail Espresso,47.617257577613344,-122.33822015754231,Coffee Shop,9
1496,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Pro Sports Club,47.623449799999996,-122.3295504,Gym,18
1497,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Einstein Bros Bagels,47.61803931170594,-122.33897566795349,Bagel Shop,11
1498,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Vinason Pho And Grill,47.617612622851894,-122.33811736106873,Vietnamese Restaurant,9
1499,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Warehouse 345,47.621718566437046,-122.33627689815351,Cafeteria,7
1500,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Starbucks,47.6182,-122.33715,Coffee Shop,13
1501,"Cascade, Seattle",47.620240700000004,-122.33331770000001,SLU Saturday Market,47.61929803353778,-122.33978488960724,Farmers Market,25
1502,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Phở Bac,47.616959919167435,-122.33088077024802,Vietnamese Restaurant,11
1503,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Caffe Ladro,47.622284315215,-122.33408269026935,Coffee Shop,40
1504,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Market House Corned Beef,47.61673862907868,-122.3307787519078,Sandwich Place,13
1505,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Capital One Café,47.62183746271453,-122.33875015396728,Café,10
1506,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Razzi's Pizzeria,47.61798632483274,-122.32935525030523,Pizza Place,10
1507,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Veggie Grill,47.622940573552846,-122.33691745748423,Vegetarian / Vegan Restaurant,6
1508,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Kai Market,47.622882490156535,-122.33422852441008,Grocery Store,40
1509,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Lunchbox Laboratory,47.62064712,-122.33120536,Burger Joint,32
1510,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Cactus,47.62187354245007,-122.33710833098336,Mexican Restaurant,7
1511,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Specialty's Cafe & Bakery/Peet's Coffee - SLU,47.623761424881,-122.33711300718987,Coffee Shop,4
1512,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Feierabend,47.622536,-122.33025500000001,German Restaurant,42
1513,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Freshy's Coffee,47.616814402329176,-122.33267996753378,Café,21
1514,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Bar Harbor,47.622275737472926,-122.33430256960541,Bar,41
1515,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Brave Horse Tavern,47.62134968909497,-122.33695219142568,Gastropub,12
1516,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Serious Biscuit,47.622104416710776,-122.33858553625986,Breakfast Spot,8
1517,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Portage Bay Cafe,47.62181094445847,-122.33734215082269,American Restaurant,8
1518,"Cascade, Seattle",47.620240700000004,-122.33331770000001,West Elm,47.61844975664225,-122.33926322855322,Furniture / Home Store,15
1519,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Top Pot Doughnuts,47.62405433950611,-122.33665189082942,Donut Shop,3
1520,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Kaosamai Thai at Ducky's,47.61833688374014,-122.33924199304904,Food Truck,13
1521,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Ba Bar SLU,47.62334549147656,-122.33693332812423,Vietnamese Restaurant,5
1522,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Caravan Crepes,47.61944760348146,-122.33970866822833,Food Truck,25
1523,"Cascade, Seattle",47.620240700000004,-122.33331770000001,REI,47.6203092,-122.3297256,Sporting Goods Shop,2
1524,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Mbar,47.622809895835225,-122.3338989488895,American Restaurant,41
1525,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Jack's BBQ,47.620558942814114,-122.33960423765085,BBQ Joint,24
1526,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Tutta Bella Neapolitan Pizzeria,47.61833639251855,-122.33808860107773,Pizza Place,16
1527,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Tat's Truck - East Coast Steak & Subs,47.62148921774536,-122.33418269277165,Food Truck,39
1528,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Be Luminous Yoga,47.617943827081184,-122.33786703766123,Yoga Studio,11
1529,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Elm Coffee Roasters,47.620569994782976,-122.33955857727419,Coffee Shop,24
1530,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Cherry Street Coffee,47.62329131278738,-122.33423365636378,Coffee Shop,40
1531,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Evergreens,47.62076902523543,-122.33605015378963,Salad Place,7
1532,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Banya 5,47.62034680360193,-122.33983773918621,Spa,24
1533,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Pan Pacific Seattle,47.618222100000004,-122.33739720000001,Hotel,14
1534,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Re-Bar,47.61659567261015,-122.33095674828995,Performing Arts Venue,15
1535,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Espresso Vivace,47.62023239971069,-122.33050843247835,Coffee Shop,0
1536,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Homegrown,47.6202153268095,-122.33848177511615,Sandwich Place,23
1537,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Chipotle Mexican Grill,47.620335847007134,-122.33808066410349,Mexican Restaurant,22
1538,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Serious Pie,47.62213113017553,-122.33857560313828,Pizza Place,8
1539,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Caffe Vita - Amazon,47.62265958864869,-122.33599121360676,Coffee Shop,6
1540,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Falafel Salam,47.62343343366929,-122.33579227320575,Food Truck,5
1541,"Cascade, Seattle",47.620240700000004,-122.33331770000001,SoulCycle South Lake Union,47.617122118431126,-122.337284179401,Cycle Studio,11
1542,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Kati Vegan Thai,47.62086423300065,-122.33334017463095,Vegetarian / Vegan Restaurant,35
1543,"Cascade, Seattle",47.620240700000004,-122.33331770000001,The Butcher's Table,47.617527981100785,-122.33840716259668,Steakhouse,9
1544,"Cascade, Seattle",47.620240700000004,-122.33331770000001,XFINITY Store by Comcast,47.6180029,-122.3379068,Business Service,12
1545,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Cascade Coffee Works,47.62079687737616,-122.33471279354002,Coffee Shop,5
1546,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Amazon Go,47.6213876135274,-122.33515620231628,Convenience Store,6
1547,"Cascade, Seattle",47.620240700000004,-122.33331770000001,I Love My GFF,47.623535354621715,-122.33689542817154,Food Truck,4
1548,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Kremwerk,47.616925605256654,-122.33088030633071,Nightclub,12
1549,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Juicy Cafe,47.62236076863408,-122.3343148976823,Café,40
1550,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Herkimer Coffee,47.62151047618062,-122.33962075865357,Coffee Shop,17
1551,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Kakao,47.62248652277228,-122.33871534065632,Coffee Shop,8
1552,"Cascade, Seattle",47.620240700000004,-122.33331770000001,PlayDate SEA,47.623650945104075,-122.33119500868557,Playground,49
1553,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Barry’s Bootcamp,47.61861065249436,-122.33855789174805,Gym,18
1554,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Flywheel Sports - South Lake Union,47.6205347,-122.33800169999999,Cycle Studio,20
1555,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Community Banana Stand,47.62346555969746,-122.33504500713569,Food Truck,6
1556,"Cascade, Seattle",47.620240700000004,-122.33331770000001,Evoke Coffee Co,47.620779885892105,-122.33982810330852,Coffee Shop,22
1557,Westlake,47.6328217,-122.341842560126,Starbucks,47.629932000000004,-122.34005,Coffee Shop,47
1558,Westlake,47.6328217,-122.341842560126,Potbelly Sandwich Shop,47.62891315479322,-122.34236057097405,Sandwich Place,51
1559,Westlake,47.6328217,-122.341842560126,Marina Mart,47.63271320437254,-122.34031004856077,Convenience Store,7
1560,Westlake,47.6328217,-122.341842560126,Trolley Hill Park,47.63512158988159,-122.34712777424751,Park,2
1561,Westlake,47.6328217,-122.341842560126,Urban CrossFit,47.63168287977338,-122.34245790796741,Gym,12
1562,Westlake,47.6328217,-122.341842560126,McCormick and Schmick's Harborside,47.629840526597455,-122.33950251394168,Seafood Restaurant,43
1563,Westlake,47.6328217,-122.341842560126,Full Tilt Ice Cream,47.6311656966031,-122.34293542834116,Food Truck,53
1564,Westlake,47.6328217,-122.341842560126,Dexter Ave Hill Climb,47.630753742223156,-122.34186686909183,Trail,49
1565,Westlake,47.6328217,-122.341842560126,OLF East Gym,47.631837,-122.341172,Gym / Fitness Center,10
1566,Westlake,47.6328217,-122.341842560126,Pasta Freska,47.63287282511438,-122.3409347105296,Italian Restaurant,11
1567,Westlake,47.6328217,-122.341842560126,Caffè Umbria,47.62980290339957,-122.3410354569578,Coffee Shop,51
1568,Westlake,47.6328217,-122.341842560126,The Pot Shop,47.633870517892284,-122.34220627048184,Herbs & Spices Store,14
1569,Westlake,47.6328217,-122.341842560126,Lucky Duck,47.63484151346275,-122.33876410941888,Harbor / Marina,11
1570,Westlake,47.6328217,-122.341842560126,Lake Union Loop,47.635399788952476,-122.33998909198485,Track,23
1571,Westlake,47.6328217,-122.341842560126,Westlake Center Gym,47.63262789366927,-122.34103930867441,Gym,10
1572,Westlake,47.6328217,-122.341842560126,Waterworks Marina,47.63488354546818,-122.33896401749656,Harbor / Marina,11
1573,Westlake,47.6328217,-122.341842560126,Koibito Sushi & Teriyaki,47.629869907396206,-122.3426257564533,Japanese Restaurant,56
1574,Westlake,47.6328217,-122.341842560126,Starbucks,47.62903,-122.3428,Coffee Shop,50
1575,Westlake,47.6328217,-122.341842560126,Safe n Sound Swimming,47.637081937971075,-122.33982135902306,Pool,20
1576,Westlake,47.6328217,-122.341842560126,The Toledo,47.63387023053947,-122.3421342168882,Cocktail Bar,14
1577,Westlake,47.6328217,-122.341842560126,Boathouse Deli,47.635359390598346,-122.3400295561893,Deli / Bodega,22
1578,Westlake,47.6328217,-122.341842560126,SUBWAY,47.63399258407299,-122.34040271652971,Sandwich Place,20
1579,Westlake,47.6328217,-122.341842560126,Seattle Scuba School,47.63677329667963,-122.34014707187237,Trade School,22
1580,Westlake,47.6328217,-122.341842560126,Dexter Lake Union Apartment Roof Top,47.6302123265553,-122.34240758070234,Roof Deck,53
1581,Eastlake,47.643144799999995,-122.32617211691002,Mort's Cabin,47.63947052121661,-122.32610911130905,Furniture / Home Store,20
1582,Eastlake,47.643144799999995,-122.32617211691002,Voxx Coffee,47.6396745628522,-122.32595909753105,Coffee Shop,23
1583,Eastlake,47.643144799999995,-122.32617211691002,Le Cora's Love Potion Creations,47.642669264699926,-122.33209043741226,ATM,0
1584,Eastlake,47.643144799999995,-122.32617211691002,Rogers Playground,47.64258510070266,-122.3249479548378,Playground,17
1585,Eastlake,47.643144799999995,-122.32617211691002,Terry's 14 Carrot Cafe,47.63992311069715,-122.32602577814957,Sandwich Place,26
1586,Eastlake,47.643144799999995,-122.32617211691002,Pomodoro Restaurant,47.64168195019797,-122.32587890800669,Italian Restaurant,21
1587,Eastlake,47.643144799999995,-122.32617211691002,Pecado Bueno,47.64115232078709,-122.32576924101521,Mexican Restaurant,25
1588,Eastlake,47.643144799999995,-122.32617211691002,I-5 Viewpoint,47.64311768134115,-122.32203062984742,Scenic Lookout,6
1589,Eastlake,47.643144799999995,-122.32617211691002,Eastlake Market,47.63957633787293,-122.32578486252449,Sandwich Place,22
1590,Eastlake,47.643144799999995,-122.32617211691002,Lynn Street Mini Park,47.639765155305106,-122.32966511782674,Park,7
1591,Eastlake,47.643144799999995,-122.32617211691002,Pazzo's on Eastlake,47.6400104728227,-122.32595702960742,Pizza Place,27
1592,Eastlake,47.643144799999995,-122.32617211691002,Mammoth,47.64220906730317,-122.32603027181642,Sandwich Place,17
1593,Eastlake,47.643144799999995,-122.32617211691002,SUBWAY,47.63947829857936,-122.32576838888642,Sandwich Place,22
1594,Eastlake,47.643144799999995,-122.32617211691002,D' La Santa,47.64131876443862,-122.32017075910272,Steakhouse,1
1595,Eastlake,47.643144799999995,-122.32617211691002,Otter Bar & Burger,47.6419357970355,-122.32601760480871,Burger Joint,20
1596,Eastlake,47.643144799999995,-122.32617211691002,Starbucks,47.641053135164974,-122.32564836703436,Coffee Shop,24
1597,Eastlake,47.643144799999995,-122.32617211691002,Pete's Supermarket & Wine Shop,47.639841489937155,-122.32908093489179,Grocery Store,8
1598,Eastlake,47.643144799999995,-122.32617211691002,Hamlin Market and Deli,47.645431467199344,-122.32572902267758,Deli / Bodega,9
1599,Eastlake,47.643144799999995,-122.32617211691002,Patrick's Fly Shop,47.63937749999999,-122.3263017,General Travel,24
1600,Eastlake,47.643144799999995,-122.32617211691002,Roanoke Park Place Tavern,47.641737756028654,-122.32034554074563,Bar,1
1601,Eastlake,47.643144799999995,-122.32617211691002,Roanoke Park,47.64323798759986,-122.3204524503628,Playground,5
1602,Eastlake,47.643144799999995,-122.32617211691002,Little Water Cantina,47.64727122783545,-122.32514877569582,Mexican Restaurant,1
1603,Downtown,47.6048723,-122.3334582,Bill Speidel's Underground Tour,47.60215142713486,-122.3339799842262,Tour Provider,28
1604,Downtown,47.6048723,-122.3334582,The J & M Cafe,47.60086633428912,-122.33429473285466,Bar,37
1605,Downtown,47.6048723,-122.3334582,Seattle Shirt Company,47.604871214259205,-122.33961930959478,Clothing Store,47
1606,Downtown,47.6048723,-122.3334582,Purple Café & Wine Bar,47.60808617171843,-122.33495508012145,Wine Bar,10
1607,Downtown,47.6048723,-122.3334582,Chrome Industries,47.60583846874095,-122.33738534691416,Outdoor Supply Store,93
1608,Downtown,47.6048723,-122.3334582,Mod Pizza,47.600401,-122.333051,Pizza Place,30
1609,Downtown,47.6048723,-122.3334582,Pier 54,47.60444951171771,-122.33906072436136,Pier,44
1610,Downtown,47.6048723,-122.3334582,Seattle Central Waterfront,47.60224,-122.33701200000002,Park,27
1611,Downtown,47.6048723,-122.3334582,TASTE,47.60719759857978,-122.33825118120195,New American Restaurant,129
1612,Downtown,47.6048723,-122.3334582,Tulio Ristorante,47.60745965552962,-122.33241029083729,Italian Restaurant,4
1613,Downtown,47.6048723,-122.3334582,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,5
1614,Downtown,47.6048723,-122.3334582,Rudy's Barbershop,47.601333190859506,-122.33425357843744,Salon / Barbershop,33
1615,Downtown,47.6048723,-122.3334582,Outlier,47.60694788656578,-122.33407258987428,New American Restaurant,3
1616,Downtown,47.6048723,-122.3334582,Ivar's Acres of Clams,47.60398721336667,-122.3392278783103,Seafood Restaurant,27
1617,Downtown,47.6048723,-122.3334582,Pioneer Pet Feed & Supply,47.60088373457282,-122.33488107891348,Pet Store,37
1618,Downtown,47.6048723,-122.3334582,The Bar Shoppe,47.6017370522256,-122.3331297391518,Cocktail Bar,26
1619,Downtown,47.6048723,-122.3334582,Magic Mouse Toys,47.601888,-122.3345045,Toy / Game Store,32
1620,Downtown,47.6048723,-122.3334582,Intrigue Chocolates Co.,47.60098477997922,-122.33528662376499,Chocolate Shop,34
1621,Downtown,47.6048723,-122.3334582,Okinawa Teriyaki,47.605109000000006,-122.337969,Japanese Restaurant,75
1622,Downtown,47.6048723,-122.3334582,Seattle Symphony,47.60779116085594,-122.33691097905823,Concert Hall,76
1623,Downtown,47.6048723,-122.3334582,Delicatus #2,47.607660542815935,-122.3374888707607,Sandwich Place,101
1624,Downtown,47.6048723,-122.3334582,Al Boccalino,47.60173713833,-122.33587321130415,Italian Restaurant,31
1625,Downtown,47.6048723,-122.3334582,Post Alley Pizza,47.605663668240005,-122.33840363780207,Pizza Place,95
1626,Downtown,47.6048723,-122.3334582,Smith Tower,47.60185791150136,-122.33215205034296,Building,15
1627,Downtown,47.6048723,-122.3334582,Cafe Paloma,47.601786891885425,-122.33453590919352,Mediterranean Restaurant,31
1628,Downtown,47.6048723,-122.3334582,Piroshki on 3rd Ave,47.60376806302969,-122.33225559408967,Eastern European Restaurant,8
1629,Downtown,47.6048723,-122.3334582,The Meyer,47.600950195185796,-122.33326645876556,Nightclub,33
1630,Downtown,47.6048723,-122.3334582,Merchants Cafe & Saloon,47.60180881730884,-122.3334346554722,Burger Joint,28
1631,Downtown,47.6048723,-122.3334582,Columbia Center Observation Deck (Sky View Observatory),47.604594974124936,-122.33081640007372,Scenic Lookout,5
1632,Downtown,47.6048723,-122.3334582,Caffe Appassionato,47.6026780572502,-122.33838821803192,Coffee Shop,13
1633,Downtown,47.6048723,-122.3334582,The Frankfurter,47.604586207568325,-122.33938806276392,Hot Dog Joint,40
1634,Downtown,47.6048723,-122.3334582,The Capital Grille,47.60811479979853,-122.33507741481772,American Restaurant,10
1635,Downtown,47.6048723,-122.3334582,Planet Java,47.60093127887959,-122.33529223701342,Breakfast Spot,34
1636,Downtown,47.6048723,-122.3334582,Great State Burger,47.60638602755528,-122.3348250560314,Burger Joint,12
1637,Downtown,47.6048723,-122.3334582,Storyville Coffee Company,47.604759232051656,-122.33636210125788,Coffee Shop,47
1638,Downtown,47.6048723,-122.3334582,YMCA,47.605684562445525,-122.33247492105406,Gym,7
1639,Downtown,47.6048723,-122.3334582,Pizza Pro,47.60142181530575,-122.33276379722038,Pizza Place,26
1640,Downtown,47.6048723,-122.3334582,joybento,47.60548380864968,-122.3343610577397,Japanese Restaurant,11
1641,Downtown,47.6048723,-122.3334582,Casco Antiguo,47.60116537635896,-122.33301339810762,Mexican Restaurant,30
1642,Downtown,47.6048723,-122.3334582,Watson Kennedy Fine Home,47.60536410615451,-122.33669007307981,Gift Shop,65
1643,Downtown,47.6048723,-122.3334582,Damn the Weather,47.601004162802,-122.334119031303,Cocktail Bar,38
1644,Downtown,47.6048723,-122.3334582,Kigo Kitchen,47.60155478035553,-122.33425286632,Asian Restaurant,30
1645,Downtown,47.6048723,-122.3334582,Poke Alice,47.60583556360035,-122.3356464386223,Poke Place,35
1646,Downtown,47.6048723,-122.3334582,Benaroya Hall,47.607957467728596,-122.33645572511436,Concert Hall,51
1647,Downtown,47.6048723,-122.3334582,Celebrate Seattle,47.605008181131566,-122.33983175836352,Gift Shop,44
1648,Downtown,47.6048723,-122.3334582,Hole in the Wall Barbecue,47.602524615934364,-122.33200931101842,BBQ Joint,11
1649,Downtown,47.6048723,-122.3334582,The Harbor Steps,47.6068524664115,-122.3387632132612,Park,134
1650,Downtown,47.6048723,-122.3334582,Il Corvo,47.60252187796596,-122.33195233639914,Italian Restaurant,10
1651,Downtown,47.6048723,-122.3334582,The Halal Guys,47.60182431485794,-122.33358371062513,Halal Restaurant,28
1652,Downtown,47.6048723,-122.3334582,Von's Gustobistro,47.606776274001405,-122.33829680922692,American Restaurant,126
1653,Downtown,47.6048723,-122.3334582,Voxx Coffee,47.60891863374855,-122.33250384355084,Café,22
1654,Downtown,47.6048723,-122.3334582,Queen Bee Nails and Spa,47.606774627132026,-122.33647675226109,Nail Salon,74
1655,Downtown,47.6048723,-122.3334582,The Diller Room,47.60691072013047,-122.33802470862844,Cocktail Bar,122
1656,Downtown,47.6048723,-122.3334582,Manu's Bodega,47.601624579555704,-122.32965340885107,Caribbean Restaurant,9
1657,Downtown,47.6048723,-122.3334582,Penelope and The Beauty Bar,47.60811709139168,-122.33387229232754,Spa,3
1658,Downtown,47.6048723,-122.3334582,Amazon Go,47.60598544464592,-122.33139945825613,Convenience Store,10
1659,Downtown,47.6048723,-122.3334582,Nijo Sushi Bar & Grill,47.60503206695692,-122.33746719599816,Sushi Restaurant,64
1660,Downtown,47.6048723,-122.3334582,Slate Coffee,47.60226958101576,-122.33254930945152,Coffee Shop,15
1661,Downtown,47.6048723,-122.3334582,Smith Tower Observation Deck,47.60187700905276,-122.33186550011222,Scenic Lookout,13
1662,Downtown,47.6048723,-122.3334582,Ivar's Fish Bar,47.60394816181504,-122.3387110805538,Seafood Restaurant,35
1663,Downtown,47.6048723,-122.3334582,Sprout Salads,47.60201835603598,-122.33233112176576,Salad Place,15
1664,Downtown,47.6048723,-122.3334582,Seattle's Central Waterfront,47.605133961441844,-122.33975298821233,Plaza,54
1665,Downtown,47.6048723,-122.3334582,Von’s 1000Spirits,47.603217,-122.338181,Restaurant,20
1666,Downtown,47.6048723,-122.3334582,Metropolitan Grill,47.604617106881044,-122.33427985479376,Steakhouse,20
1667,Downtown,47.6048723,-122.3334582,Fireworks,47.600423297318706,-122.33414267711822,Arts & Crafts Store,39
1668,Downtown,47.6048723,-122.3334582,Ivar's Restaurants Commissary,47.60391544064181,-122.33941977945987,Seafood Restaurant,22
1669,Downtown,47.6048723,-122.3334582,4th Ave Espresso Bar,47.60782547865831,-122.3344451859098,Coffee Shop,5
